Index,Date,Price,MAV144,MAV12
188,19/09/1979,369,275.8628472,369.1416667
189,20/09/1979,380,276.7795139,373.9
190,21/09/1979,369,277.6881944,377.5666667
191,24/09/1979,380.4,278.6649306,381.85
192,25/09/1979,376.7,279.5986111,385.2833333
193,26/09/1979,373.8,280.5329861,389
194,27/09/1979,395.5,281.6059028,393.9333333
195,28/09/1979,397.3,282.6979167,398.7458333
196,1/10/1979,414.8,283.9177083,405.2166667
197,2/10/1979,426,285.2128472,412.9708333
198,3/10/1979,402,286.3371528,417.6541667
199,4/10/1979,384,287.309375,420.3416667
200,5/10/1979,385,288.3006944,421.1125
201,8/10/1979,372,289.2027778,421.3625
202,9/10/1979,385.8,290.2159722,421.8458333
203,10/10/1979,413,291.3975694,425.5125
204,11/10/1979,401.5,292.5017361,427.2708333
205,12/10/1979,395,293.5416667,428.7958333
206,15/10/1979,402.9,294.6427083,431.225
207,16/10/1979,394.3,295.6833333,431.1208333
208,17/10/1979,386,296.6868056,430.1833333
209,18/10/1979,380.5,297.6618056,427.3291667
210,19/10/1979,393,298.7263889,424.5791667
211,22/10/1979,392,299.7819444,423.7458333
212,23/10/1979,385,300.790625,423.8291667
213,24/10/1979,395,301.8625,424.6625
214,25/10/1979,391.8,302.9184028,426.3125
215,26/10/1979,375,303.8545139,425.4125
216,29/10/1979,374,304.7868056,422.1625
217,30/10/1979,377.6,305.7538194,420.1708333
218,31/10/1979,382,306.7819444,419.0875
219,1/11/1979,378.5,307.7857639,417.0541667
220,2/11/1979,372.8,308.75,415.2666667
221,5/11/1979,381,309.7854167,414.85
222,6/11/1979,384.3,310.8347222,415.1666667
223,7/11/1979,395,311.9048611,415.3333333
224,8/11/1979,389.5,312.9680556,415.125
225,9/11/1979,389.5,314.028125,415.5
226,12/11/1979,393.3,315.0944444,415.3541667
227,13/11/1979,387.2,316.1041667,414.9708333
228,14/11/1979,390,317.1305556,416.2208333
229,15/11/1979,386,318.11875,417.2208333
230,16/11/1979,390.4,319.1260417,418.2833333
231,19/11/1979,389.9,320.1159722,418.9375
232,20/11/1979,387.8,321.0982639,419.7083333
233,21/11/1979,396.2,322.1375,421.6541667
234,22/11/1979,393.2,323.1423611,422.6666667
235,23/11/1979,392,324.1392361,423.3083333
236,26/11/1979,395.3,325.1552083,423.3291667
237,27/11/1979,393.8,326.1677083,423.6833333
238,28/11/1979,411.2,327.2715278,425.4916667
239,29/11/1979,411.7,328.3840278,427.0291667
240,30/11/1979,415.7,329.5274306,429.4
241,3/12/1979,428.8,330.7305556,432.6291667
242,4/12/1979,431.2,331.94375,436.3958333
243,5/12/1979,426.4,333.1215278,439.4
244,6/12/1979,433.8,334.353125,443.0583333
245,7/12/1979,430.4,335.5225694,446.6125
246,10/12/1979,431.2,336.6736111,449.5291667
247,11/12/1979,445.5,337.9329861,453.8916667
248,12/12/1979,446.3,339.2003472,458.4125
249,13/12/1979,458.8,340.5072917,463.7083333
250,14/12/1979,456.8,341.8003472,468.9625
251,17/12/1979,469.5,343.159375,473.8208333
252,18/12/1979,477.8,344.6003472,479.325
253,19/12/1979,488.5,346.0857639,485.3958333
254,20/12/1979,471.5,347.4496528,488.9583333
255,21/12/1979,473.1,348.8399306,492.45
256,24/12/1979,473.1,350.2173611,496.3416667
257,25/12/1979,473.1,351.5583333,499.6208333
258,26/12/1979,473.1,352.9267361,503.1791667
259,27/12/1979,473.1,354.2677083,506.675
260,28/12/1979,512,355.8625,512.2166667
261,31/12/1979,512,357.4892361,517.6958333
262,1/01/1980,512,359.1239583,522.1291667
263,2/01/1980,559.5,361.071875,530.6875
264,3/01/1980,634,363.5302083,544.3958333
265,4/01/1980,588,365.6829861,553.5833333
266,7/01/1980,633.5,368.1357639,565.6666667
267,8/01/1980,610,370.4180556,577.2083333
268,9/01/1980,607.2,372.6743056,588.3833333
269,10/01/1980,602.9,374.8923611,599.1958333
270,11/01/1980,623,377.2475694,611.6875
271,14/01/1980,660,379.8763889,627.2625
272,15/01/1980,684,382.6694444,644.8375
273,16/01/1980,760,386.03125,665.5041667
274,17/01/1980,750,389.3125,685.3375
275,18/01/1980,835,393.1493056,712.2541667
276,21/01/1980,850,397.0982639,736.4625
277,22/01/1980,737.5,400.2510417,745.0875
278,23/01/1980,695,403.0756944,754.0041667
279,24/01/1980,717,406.0392361,760.9625
280,25/01/1980,668,408.6791667,765.7958333
281,28/01/1980,624,410.9951389,767.1958333
282,29/01/1980,674.3,413.6614583,773.1458333
283,30/01/1980,691,416.4409722,778.8125
284,31/01/1980,653,418.9795139,778.2291667
285,1/02/1980,676.5,421.6440972,777.6041667
286,4/02/1980,669.8,424.2375,770.0833333
287,5/02/1980,682,426.8753472,764.4166667
288,6/02/1980,709,429.7215278,753.9166667
289,7/02/1980,699.3,432.5027778,741.3541667
290,8/02/1980,692,435.1909722,737.5625
291,11/02/1980,710.5,438.0052083,738.8541667
292,12/02/1980,694.5,440.7215278,736.9791667
293,13/02/1980,696.8,443.440625,739.375
294,14/02/1980,682,446.053125,744.2083333
295,15/02/1980,667,448.5920139,743.6041667
296,18/02/1980,661.5,451.1270833,741.1458333
297,19/02/1980,652.3,453.6420139,741.0833333
298,20/02/1980,606,455.8260417,735.2083333
299,21/02/1980,665,458.4545139,734.8125
300,22/02/1980,630,460.8663194,730.4791667
301,25/02/1980,616.5,463.1677083,722.7708333
302,26/02/1980,642.3,465.6208333,718.0208333
303,27/02/1980,636,467.9743056,713.3541667
304,28/02/1980,646,470.3510417,707.9791667
305,29/02/1980,637,472.7,703.1875
306,3/03/1980,633.8,475.0732639,697.9375
307,4/03/1980,631.3,477.3607639,693.7083333
308,5/03/1980,643.5,479.7611111,691.75
309,6/03/1980,626,482.0211806,688.7916667
310,7/03/1980,609,484.1756944,685.1875
311,10/03/1980,585,486.1513889,683.4375
312,11/03/1980,570.3,487.9517361,675.5416667
313,12/03/1980,585.7,489.8659722,671.85
314,13/03/1980,556.5,491.5447917,666.85
315,14/03/1980,523,492.9909722,656.9125
316,17/03/1980,484,494.1524306,644.2458333
317,18/03/1980,481.5,495.3072917,630.5375
318,19/03/1980,527,496.7506944,621.3708333
319,20/03/1980,561,498.4583333,615.3083333
320,21/03/1980,525,499.8618056,606.4541667
321,24/03/1980,558.3,501.4815972,599.35
322,25/03/1980,547.3,502.9972222,592.7875
323,26/03/1980,507.5,504.1916667,584.3291667
324,27/03/1980,485.3,505.2756944,576.0166667
325,28/03/1980,490,506.3430556,569.3291667
326,31/03/1980,494.5,507.4194444,561.7291667
327,1/04/1980,509.5,508.6166667,557.8125
328,2/04/1980,500.5,509.7802083,555.9375
329,3/04/1980,485.8,510.7520833,556.0833333
330,4/04/1980,485.8,511.6826389,556.4375
331,7/04/1980,485.8,512.4465278,553
332,8/04/1980,528,513.5506944,550.25
333,9/04/1980,554,514.7590278,552.6666667
334,10/04/1980,526,515.8493056,549.9791667
335,11/04/1980,530.5,516.8916667,548.5833333
336,14/04/1980,529.8,517.9545139,550.4375
337,15/04/1980,497.5,518.8138889,551.4583333
338,16/04/1980,520,519.6784722,553.9583333
339,17/04/1980,513,520.4822917,555.5
340,18/04/1980,515.6,521.1826389,556.0083333
341,21/04/1980,506,521.7381944,556.4666667
342,22/04/1980,502.4,522.4354167,557.8541667
343,23/04/1980,506.5,523.2861111,559.5833333
344,24/04/1980,515.7,524.19375,562.0791667
345,25/04/1980,551.5,525.4402778,564.0375
346,28/04/1980,524.3,526.4017361,561.5583333
347,29/04/1980,513.8,527.1013889,560.5375
348,30/04/1980,518,527.9104167,559.4958333
349,1/05/1980,490,528.5701389,556.1833333
350,2/05/1980,512.5,529.33125,557.4333333
351,5/05/1980,512.5,530.1524306,556.8083333
352,6/05/1980,512.5,531.0309028,556.7666667
353,7/05/1980,510,531.9302083,556.3
354,8/05/1980,515.8,532.7826389,557.1125
355,9/05/1980,508.3,533.5899306,557.6
356,12/05/1980,513.3,534.4805556,558.1625
357,13/05/1980,512,535.2930556,557.8541667
358,14/05/1980,525,536.2180556,555.6458333
359,15/05/1980,517,537.2041667,555.0416667
360,16/05/1980,516.5,538.19375,555.2708333
361,19/05/1980,513.8,539.1392361,554.9166667
362,20/05/1980,507.8,540.0125,556.3958333
363,21/05/1980,513.5,540.95,556.4791667
364,22/05/1980,501,541.8402778,555.5208333
365,23/05/1980,511.3,542.7447917,555.4166667
366,26/05/1980,511.3,543.6263889,555.5208333
367,27/05/1980,514.8,544.4583333,555.4416667
368,28/05/1980,526.5,545.4097222,556.9625
369,29/05/1980,519.6,546.3131944,557.4916667
370,30/05/1980,535.5,547.3010417,559.45
371,2/06/1980,561.5,548.5114583,562.4916667
372,3/06/1980,552.5,549.6399306,565.45
373,4/06/1980,571.5,550.928125,570.0333333
374,5/06/1980,581.8,552.2572917,575.7
375,6/06/1980,597,553.6958333,583.1375
376,9/06/1980,623.8,555.3347222,592.325
377,10/06/1980,604,556.778125,600.9083333
378,11/06/1980,596,558.1868056,607.9708333
379,12/06/1980,590,559.5618056,614.5333333
380,13/06/1980,608.4,561.0420139,622.3333333
381,16/06/1980,595,562.4395833,628.0416667
382,17/06/1980,591.8,563.6934028,634.0541667
383,18/06/1980,602.5,565.0184028,639.6375
384,19/06/1980,599,566.2916667,642.7625
385,20/06/1980,602.9,567.5010417,646.9625
386,23/06/1980,596.5,568.6489583,649.0458333
387,24/06/1980,603,569.8753472,650.8166667
388,25/06/1980,622.5,571.1861111,652.9416667
389,26/06/1980,624.5,572.5340278,653.0041667
390,27/06/1980,637.5,573.9670139,655.7958333
391,30/06/1980,653.5,575.4114583,660.5875
392,1/07/1980,660,576.8958333,666.4208333
393,2/07/1980,661.5,578.3034722,670.8458333
394,3/07/1980,663.5,579.7388889,676.5541667
395,4/07/1980,666.5,581.1069444,682.7833333
396,7/07/1980,667.5,582.4246528,688.2
397,8/07/1980,687.5,583.8065972,695.575
398,9/07/1980,671,585.1920139,701.25
399,10/07/1980,656.5,586.465625,706.25
400,11/07/1980,667,587.8121528,711.5833333
401,14/07/1980,650,589.040625,713.875
402,15/07/1980,619.5,590.0572917,713.4583333
403,16/07/1980,624.8,591.1104167,712.3958333
404,17/07/1980,627.3,591.9107639,710.2083333
405,18/07/1980,606,592.5635417,705.7083333
406,21/07/1980,617.5,593.2961806,702.0416667
407,22/07/1980,613,593.6677083,697.8333333
408,23/07/1980,631.3,593.6486111,694.8958333
409,24/07/1980,643,594.0305556,692.8541667
410,25/07/1980,651.8,594.1572917,689.875
411,28/07/1980,643.5,594.3899306,687.5833333
412,29/07/1980,646.8,594.6645833,686.7708333
413,30/07/1980,629,594.8461806,683.6041667
414,31/07/1980,614.3,594.7854167,680.625
415,1/08/1980,622,594.5215278,680.8333333
416,4/08/1980,630.8,594.1517361,681.3333333
417,5/08/1980,630.5,593.2524306,681.6041667
418,6/08/1980,627.8,592.4034722,683.4166667
419,7/08/1980,629.5,590.9763889,684.4166667
420,8/08/1980,630,589.4486111,685.8333333
421,11/08/1980,617,588.6118056,684.6458333
422,12/08/1980,605,587.9868056,681.4791667
423,13/08/1980,615.3,587.2802083,678.4375
424,14/08/1980,626,586.9885417,676.9791667
425,15/08/1980,624.5,586.9920139,675.125
426,18/08/1980,612.3,586.5614583,673.7291667
427,19/08/1980,624,586.0961806,674.5416667
428,20/08/1980,634.8,585.9694444,675.6041667
429,21/08/1980,645.3,585.7524306,676.8125
430,22/08/1980,639.2,585.5402778,677.5375
431,25/08/1980,639.2,585.2430556,678.4916667
432,26/08/1980,628.9,584.6864583,678.4375
433,27/08/1980,633.9,584.2322917,678.7583333
434,28/08/1980,635.3,583.8385417,680.2833333
435,29/08/1980,631.3,583.2881944,682.4708333
436,1/09/1980,628.8,582.8315972,683.5958333
437,2/09/1980,640,582.4375,684.7625
438,3/09/1980,636.8,582.1232639,685.7833333
439,4/09/1980,647.3,581.9861111,688.7
440,5/09/1980,651,581.9131944,690.95
441,8/09/1980,672,582.0503472,694.0541667
442,9/09/1980,670.5,582.4982639,696.1583333
443,10/09/1980,686.5,582.6475694,700.1
444,11/09/1980,674,582.953125,703
445,12/09/1980,685.5,583.4322917,707.7208333
446,15/09/1980,666.5,583.6006944,710.4416667
447,16/09/1980,668,583.8229167,713.1666667
448,17/09/1980,673,584.0104167,716.6458333
449,18/09/1980,672,584.2534722,720.25
450,19/09/1980,674,584.5329861,723.0833333
451,22/09/1980,710,585.0798611,729.1875
452,23/09/1980,711,585.5486111,734.5
453,24/09/1980,710.5,586.1354167,739.4583333
454,25/09/1980,697.8,586.7517361,741.6041667
455,26/09/1980,698.8,587.5416667,743.9583333
456,29/09/1980,679.3,588.2986111,743.3541667
457,30/09/1980,666.8,588.8614583,742.75
458,1/10/1980,682,589.7329861,742.4583333
459,2/10/1980,665.8,590.7243056,742.3958333
460,3/10/1980,660.5,591.95,741.7708333
461,6/10/1980,675.5,593.2972222,741.9791667
462,7/10/1980,678.2,594.346875,742.4916667
463,8/10/1980,677,595.1524306,742.7416667
464,9/10/1980,690,596.2982639,741.075
465,10/10/1980,685.3,597.1802083,738.9291667
466,13/10/1980,679.8,598.1003472,736.3666667
467,14/10/1980,668.5,599.2184028,733.9291667
468,15/10/1980,678,600.5569444,732.2
469,16/10/1980,674,601.8347222,731.7625
470,17/10/1980,670.5,603.0569444,732.075
471,20/10/1980,657,604.08125,729.9916667
472,21/10/1980,652.5,605.1368056,728.8875
473,22/10/1980,660,606.346875,728.8458333
474,23/10/1980,634.5,607.3798611,725.4291667
475,24/10/1980,633,608.4024306,721.6666667
476,27/10/1980,637.3,609.1611111,718.3541667
477,28/10/1980,631.8,609.7010417,713.5
478,29/10/1980,644,610.5204861,710.0625
479,30/10/1980,642.5,611.2982639,706.9583333
480,31/10/1980,629,611.9875,703.6666667
481,3/11/1980,640.5,612.9805556,700.5416667
482,4/11/1980,646,613.8555556,698.2083333
483,5/11/1980,652,614.8208333,696.6666667
484,6/11/1980,632,615.6291667,694.5833333
485,7/11/1980,596,616.2541667,689.875
486,10/11/1980,612.5,617.01875,685.9166667
487,11/11/1980,598.5,617.6576389,682.9166667
488,12/11/1980,619.5,618.3784722,681.7916667
489,13/11/1980,622,618.8680556,680.5208333
490,14/11/1980,612.5,619.4809028,678.9166667
491,17/11/1980,611.8,620.1614583,676.2291667
492,18/11/1980,619,620.8628472,674.2708333
493,19/11/1980,629.8,621.8333333,674.3333333
494,20/11/1980,630.5,622.6527778,673.5
495,21/11/1980,634.8,623.5017361,672.5625
496,24/11/1980,631,624.3246528,670.8125
497,25/11/1980,616.3,625.0625,669.5
498,26/11/1980,623,625.8072917,671.75
499,27/11/1980,622,626.5972222,672.5416667
500,28/11/1980,619.8,627.3368056,674.3125
501,1/12/1980,635,628.1909722,675.6041667
502,2/12/1980,627,628.8993056,676.0208333
503,3/12/1980,627.3,629.6649306,677.25
504,4/12/1980,631.5,630.4635417,678.8958333
505,5/12/1980,617,631.1805556,678.7291667
506,8/12/1980,617.3,631.9409722,677.6875
507,9/12/1980,604,632.5694444,675.4791667
508,10/12/1980,579,633.1111111,670.8333333
509,11/12/1980,558,633.4357639,664.75
510,12/12/1980,562.8,633.7934028,660.2916667
511,15/12/1980,579,634.2392361,656.625
512,16/12/1980,561,634.4788194,651.5416667
513,17/12/1980,575.5,634.8670139,647.8541667
514,18/12/1980,573.5,635.1309028,642.7291667
515,19/12/1980,575,635.2246528,638.3958333
516,22/12/1980,594.8,635.5180556,635.6875
517,23/12/1980,602.5,635.7333333,633.2708333
518,24/12/1980,602.5,635.8774306,632.0625
519,25/12/1980,602.5,635.915625,630.8333333
520,26/12/1980,602.5,635.7680556,630.7083333
521,29/12/1980,593.8,635.696875,631.9375
522,30/12/1980,589.8,635.6534722,634.5833333
523,31/12/1980,589.8,635.6517361,636.8333333
524,1/01/1981,589.8,635.5222222,637.7291667
525,2/01/1981,589.8,635.4857639,640.125
526,5/01/1981,597.5,635.5256944,641.9583333
527,6/01/1981,599.3,635.503125,644.1041667
528,7/01/1981,585,635.4059028,644.9375
529,8/01/1981,574.8,635.2104167,643.2708333
530,9/01/1981,577.8,635.0802083,641.2083333
531,12/01/1981,562,634.7954861,637.8333333
532,13/01/1981,562.8,634.3805556,634.5208333
533,14/01/1981,556.5,633.9083333,630.6875
534,15/01/1981,571.5,633.45,628.8333333
535,16/01/1981,560.8,632.8059028,626.4166667
536,19/01/1981,566.8,632.1583333,624.5
537,20/01/1981,562,631.4673611,622.1875
538,21/01/1981,578,630.8736111,621.2083333
539,22/01/1981,564,630.1618056,618.4166667
540,23/01/1981,553,629.3666667,614.5625
541,26/01/1981,528.5,628.2625,609.8541667
542,27/01/1981,524,627.2416667,605.625
543,28/01/1981,523.5,626.3180556,601.1041667
544,29/01/1981,493.8,625.1149306,595.4166667
545,30/01/1981,506.5,624.1184028,590.7291667
546,2/02/1981,493.5,623.2434028,585.4791667
547,3/02/1981,486.3,622.2815972,578.375
548,4/02/1981,505,621.4326389,573.7291667
549,5/02/1981,498.5,620.6861111,568.0416667
550,6/02/1981,500.5,619.8736111,562.9166667
551,9/02/1981,512.5,619.1756944,557.4583333
552,10/02/1981,519.5,618.3996528,553.75
553,11/02/1981,501,617.4135417,549.4166667
554,12/02/1981,490.3,616.2920139,546.2291667
555,13/02/1981,491.5,615.2364583,543.5208333
556,16/02/1981,490.3,614.1496528,540.75
557,17/02/1981,500.8,613.2590278,541.3333333
558,18/02/1981,505,612.5003472,541.2083333
559,19/02/1981,503.3,611.6756944,542.0208333
560,20/02/1981,511.5,610.8475694,544.125
561,23/02/1981,501.5,609.9517361,543.8333333
562,24/02/1981,503,609.0854167,544.2083333
563,25/02/1981,500.5,608.1895833,544.2083333
564,26/02/1981,492,607.23125,542.5
565,27/02/1981,489,606.3423611,539.9583333
566,2/03/1981,465.5,605.3736111,537
567,3/03/1981,471,604.371875,535.3958333
568,4/03/1981,465.5,603.2572917,533.2291667
569,5/03/1981,461.5,602.1253472,530.8333333
570,6/03/1981,467,601.1166667,528.0208333
571,9/03/1981,474.3,600.0767361,525.4583333
572,10/03/1981,487.3,599.0524306,524.125
573,11/03/1981,476.3,597.8788194,521.1875
574,12/03/1981,478,596.759375,519.2291667
575,13/03/1981,492,595.7371528,518.3125
576,16/03/1981,499.8,594.840625,518.25
577,17/03/1981,493.3,593.8642361,518.3541667
578,18/03/1981,506,592.9663194,519.7708333
579,19/03/1981,510,592.1243056,523.4791667
580,20/03/1981,516.8,591.3465278,527.2916667
581,23/03/1981,526,590.5548611,532.3333333
582,24/03/1981,536.3,589.8569444,538.5625
583,25/03/1981,528,589.0288194,543.6458333
584,26/03/1981,539.5,588.2545139,549.0833333
585,27/03/1981,538.8,587.3291667,553.375
586,30/03/1981,526.5,586.3291667,557.5625
587,31/03/1981,513.8,585.1295139,560.5416667
588,1/04/1981,514.3,584.0201389,562.3958333
589,2/04/1981,519.5,582.8673611,564.0416667
590,3/04/1981,523,581.8708333,566.5208333
591,6/04/1981,533.8,580.9385417,568.8333333
592,7/04/1981,514.3,579.8361111,569.1875
593,8/04/1981,508.5,578.7006944,568.5
594,9/04/1981,503,577.5131944,566.5833333
595,10/04/1981,493.5,576.0097222,563.0208333
596,13/04/1981,473.8,574.3621528,558.5
597,14/04/1981,483,572.7822917,553.7916667
598,15/04/1981,476.3,571.2440972,548.5833333
599,16/04/1981,482.5,569.7423611,544.9166667
600,17/04/1981,482.5,568.3760417,542.3125
601,20/04/1981,482.5,567.0965278,539.6666667
602,21/04/1981,481,565.7006944,536.4583333
603,22/04/1981,501,564.5565972,534.625
604,23/04/1981,488.5,563.3621528,530.8541667
605,24/04/1981,494.5,562.1052083,529.2083333
606,27/04/1981,483,560.75,527.0833333
607,28/04/1981,482.8,559.4010417,525.3958333
608,29/04/1981,477.3,557.9236111,524.0416667
609,30/04/1981,482.8,556.5173611,524.7916667
610,1/05/1981,487.5,555.1822917,525.1666667
611,4/05/1981,487.5,553.9253472,526.1041667
612,5/05/1981,476.3,552.5243056,525.5833333
613,6/05/1981,482,551.1909722,525.5416667
614,7/05/1981,477.8,549.8524306,525.1458333
615,8/05/1981,485.8,548.6631944,525.5416667
616,11/05/1981,493,547.5555556,524.875
617,12/05/1981,484,546.3333333,524.5
618,13/05/1981,484.3,545.2899306,523.6458333
619,14/05/1981,476.5,544.203125,523.1041667
620,15/05/1981,485,543.1458333,523.2916667
621,18/05/1981,481.8,542.1041667,523.6666667
622,19/05/1981,481.5,540.9756944,523.5625
623,20/05/1981,479.8,539.8454861,522.9166667
624,21/05/1981,475,538.7760417,521.875
625,22/05/1981,472.8,537.6111111,521.5833333
626,25/05/1981,472.8,536.4079861,520.8125
627,26/05/1981,466.5,535.1197917,519.875
628,27/05/1981,466.8,533.9722222,518.2916667
629,28/05/1981,479,533.1597222,517.125
630,29/05/1981,479.3,532.234375,516.7291667
631,1/06/1981,483.3,531.4340278,516.6458333
632,2/06/1981,474,530.4236111,516.4375
633,3/06/1981,475.5,529.40625,515.6458333
634,4/06/1981,462.5,528.3645833,514.0416667
635,5/06/1981,460,527.3107639,512.25
636,8/06/1981,473.5,526.3003472,511.7291667
637,9/06/1981,460.5,525.125,510.5208333
638,10/06/1981,465.3,523.9774306,509.8958333
639,11/06/1981,464.3,522.7934028,509.1875
640,12/06/1981,472,521.6892361,509.6458333
641,15/06/1981,471.8,520.6857639,510.0625
642,16/06/1981,461.5,519.5642361,508.6041667
643,17/06/1981,461.8,518.4513889,507.1458333
644,18/06/1981,459,517.3350694,505.125
645,19/06/1981,458.3,516.1076389,503.8125
646,22/06/1981,462,514.9618056,502.6875
647,23/06/1981,466.5,513.8454861,503.0208333
648,24/06/1981,462,512.6684028,503.1875
649,25/06/1981,446.5,511.484375,500.9375
650,26/06/1981,442,510.2673611,499.3958333
651,29/06/1981,428.8,509.0503472,496.3541667
652,30/06/1981,426,507.9878472,493.1666667
653,1/07/1981,422,507.0434028,489
654,2/07/1981,414.5,506.0138889,484.2291667
655,3/07/1981,414,504.8680556,480.2708333
656,6/07/1981,403.8,503.7760417,475.4375
657,7/07/1981,405,502.5920139,470.9375
658,8/07/1981,397.8,501.3715278,465.8958333
659,9/07/1981,406.3,500.1996528,461.25
660,10/07/1981,416.5,498.9618056,457.0833333
661,13/07/1981,413,497.6458333,453
662,14/07/1981,402.3,496.2552083,449.3125
663,15/07/1981,412.3,494.9340278,446.8333333
664,16/07/1981,418.3,493.6545139,445.9583333
665,17/07/1981,415,492.4131944,445.0416667
666,20/07/1981,412.5,491.1822917,444.25
667,21/07/1981,406,489.90625,443.5416667
668,22/07/1981,411.5,488.6684028,443.3333333
669,23/07/1981,407.8,487.4045139,443.6666667
670,24/07/1981,407.5,486.0850694,443.875
671,27/07/1981,408.8,484.7621528,444.7916667
672,28/07/1981,401.5,483.4878472,444.3958333
673,29/07/1981,401.5,482.2847222,443.1458333
674,30/07/1981,402.3,481.0659722,442.25
675,31/07/1981,406,479.9826389,442.5625
676,3/08/1981,392.5,478.8003472,440.9166667
677,4/08/1981,391.3,477.6527778,438.6666667
678,5/08/1981,392.4,476.4090278,436.7833333
679,6/08/1981,393.3,475.2458333,435.1791667
680,7/08/1981,397.3,474.06875,434.45
681,10/08/1981,393.8,472.9003472,432.9708333
682,11/08/1981,401,471.6711806,432.4083333
683,12/08/1981,417.5,470.6538194,433.2416667
684,13/08/1981,407.3,469.6416667,433.1166667
685,14/08/1981,413,468.8395833,434.075
686,17/08/1981,411.5,468.0583333,434.9083333
687,18/08/1981,420,467.3395833,436.3875
688,19/08/1981,431.5,466.9072917,438.5125
689,20/08/1981,429,466.3690972,441.5541667
690,21/08/1981,429.5,465.9246528,444.7416667
691,24/08/1981,422,465.4784722,447.2083333
692,25/08/1981,409.8,464.8170139,448.5833333
693,26/08/1981,414,464.2302083,449.9791667
694,27/08/1981,411.8,463.6138889,451.4791667
695,28/08/1981,425,463.00625,453.4791667
696,31/08/1981,425,462.35,454.1041667
697,1/09/1981,421.5,461.7979167,455.2916667
698,2/09/1981,430,461.3795139,456.7083333
699,3/09/1981,436.5,460.9975694,458.7916667
700,4/09/1981,439.5,460.6451389,460.4166667
701,7/09/1981,436.5,460.1989583,460.8333333
702,8/09/1981,439,459.740625,461.6666667
703,9/09/1981,436.8,459.2788194,462.2708333
704,10/09/1981,451.5,458.8621528,464.7291667
705,11/09/1981,448.3,458.4923611,467.9375
706,14/09/1981,451.3,458.1329861,471.0416667
707,15/09/1981,456,457.8239583,474.7291667
708,16/09/1981,449,457.5253472,476.7291667
709,17/09/1981,459,457.3170139,479.5625
710,18/09/1981,447,457.1885417,481.6875
711,21/09/1981,463.5,457.1364583,484.4791667
712,22/09/1981,462,457.1121528,486.6041667
713,23/09/1981,456.5,457.0774306,488.0208333
714,24/09/1981,446.3,456.9333333,488.8333333
715,25/09/1981,450.5,456.7684028,489.7916667
716,28/09/1981,421.5,456.3118056,488.5208333
717,29/09/1981,431.8,456.0027778,486.875
718,30/09/1981,428.8,455.6607639,485.25
719,1/10/1981,436.8,455.2770833,484.0416667
720,2/10/1981,435,454.8274306,482.2916667
721,5/10/1981,441.3,454.4663194,481.6458333
722,6/10/1981,443,454.0288194,480.3125
723,7/10/1981,445.5,453.5809028,480.1875
724,8/10/1981,443.3,453.0704861,478.5
725,9/10/1981,453.5,452.5670139,477.7916667
726,12/10/1981,449.5,451.9645833,477.2083333
727,13/10/1981,443.3,451.3760417,476.9583333
728,14/10/1981,444.3,450.7145833,476.4375
729,15/10/1981,446.7,450.075,478.5333333
730,16/10/1981,443.8,449.5003472,479.5333333
731,19/10/1981,436.7,448.9652778,480.1958333
732,20/10/1981,437.3,448.4309028,480.2416667
733,21/10/1981,429,447.8024306,479.7416667
734,22/10/1981,433.8,447.1826389,479.1166667
735,23/10/1981,432.5,446.4795139,478.2416667
736,26/10/1981,426,445.8666667,476.6166667
737,27/10/1981,427.4,445.3034722,475.2958333
738,28/10/1981,430.8,444.8020833,473.4041667
739,29/10/1981,424.5,444.3229167,471.3208333
740,30/10/1981,427,443.9982639,469.9666667
741,2/11/1981,430,443.6302083,468.7791667
742,3/11/1981,428.3,443.296875,467.2458333
743,4/11/1981,431.3,442.9409722,466.2041667
744,5/11/1981,428.5,442.5659722,465.5208333
745,6/11/1981,428.3,442.1892361,464.7666667
746,9/11/1981,429.8,441.8333333,464.8291667
747,10/11/1981,418.5,441.2604167,463.5583333
748,11/11/1981,412,440.7291667,461.85
749,12/11/1981,411.5,440.1527778,460.6416667
750,13/11/1981,412.5,439.6631944,459.4
751,16/11/1981,404.3,439.1180556,457.1875
752,17/11/1981,398.8,438.5729167,455.0416667
753,18/11/1981,403.8,438.0243056,453.1041667
754,19/11/1981,401,437.4236111,450.6875
755,20/11/1981,401.5,436.8263889,448.4583333
756,23/11/1981,396.8,436.2743056,445.5833333
757,24/11/1981,399.3,435.6996528,443.1458333
758,25/11/1981,409.5,435.2256944,441.5833333
759,26/11/1981,409.5,434.6961806,439.8958333
760,27/11/1981,411.5,434.1302083,439.3125
761,30/11/1981,414.5,433.6475694,439.5208333
762,1/12/1981,402.5,433.0798611,438.7708333
763,2/12/1981,406.8,432.5954861,438.2916667
764,3/12/1981,416.5,432.1197917,439.3125
765,4/12/1981,426,431.7326389,441.5833333
766,7/12/1981,416.8,431.2829861,442.6666667
767,8/12/1981,415.3,430.8350694,443.8541667
768,9/12/1981,410.3,430.3854167,444.5833333
769,10/12/1981,405.5,429.9184028,445.3125
770,11/12/1981,409.8,429.4809028,446.1875
771,14/12/1981,417.5,429.140625,446.8541667
772,15/12/1981,413.3,428.7690972,447.1666667
773,16/12/1981,416.8,428.3368056,447.6041667
774,17/12/1981,416.3,427.8993056,447.75
775,18/12/1981,415.8,427.4305556,448.8541667
776,21/12/1981,410.5,426.9895833,449.1666667
